SPO Optimizer (authors: @andrefeijosantos, @PedroFiorio)
Approach: Parallel Iterative Solver
Thread count: CPLEX using up to 8 threads
Variable types: 1 continuous; 2327 integer (2327 binaries)

  Thread  |  h  |  H  |  LB  |  UB  |  Num. Items  |  Incumbent  |  Status  
       DE |  95 |   5 | 3370 | 3405 |         3405 |   35,842105 |   Optimal
       DE |  94 |   5 | 3370 | 3405 |         3405 |   36,223404 |   Optimal
       DE |  93 |   5 | 3369 | 3405 |         3405 |   36,612903 |   Optimal
       DE |  92 |   5 | 3369 | 3405 |         3405 |   37,010870 |   Optimal
       DE |  91 |   5 | 3368 | 3405 |         3405 |   37,417582 |   Optimal
       DE |  90 |   5 | 3368 | 3405 |         3405 |   37,833333 |   Optimal
       DE |  89 |   5 | 3368 | 3405 |         3405 |   38,258427 |   Optimal
       DE |  88 |   5 | 3367 | 3405 |         3405 |   38,693182 |   Optimal
       DE |  87 |   5 | 3367 | 3405 |         3405 |   39,137931 |   Optimal
       DE |  86 |   5 | 3366 | 3405 |         3405 |   39,593023 |   Optimal
       DE |  85 |   5 | 3366 | 3405 |         3405 |   40,058824 |   Optimal
       DE |  84 |   5 | 3365 | 3405 |         3405 |   40,535714 |   Optimal
       DE |  83 |   5 | 3365 | 3405 |         3405 |   41,024096 |   Optimal
       DE |  82 |   5 | 3364 | 3405 |         3405 |   41,524390 |   Optimal
       AC |   5 |  22 |  626 | 3405 |          753 |  150,600000 |   Optimal
       DE |  81 |   6 | 3364 | 3405 |            - |   42,037037 |  Feasible
       DE |  22 |   6 | 3314 | 3405 |         3405 |  154,772727 |   Optimal
       AC |   6 |  21 |  904 | 3405 |          934 |  155,666667 |   Optimal
       AC |   7 |  21 | 1090 | 3405 |            - |  155,666667 |Infeasible
       AC |   8 |  21 | 1246 | 3405 |         1296 |  162,000000 |   Optimal
       AC |   9 |  19 | 1459 | 3405 |         1566 |  174,000000 |   Optimal
       DE |  21 |  10 | 3251 | 3405 |            - |  159,380952 |  Feasible
       AC |  10 |  19 | 1741 | 3405 |         1780 |  178,000000 |   Optimal
       DE |  19 |  11 | 3307 | 3405 |            - |  159,380952 |Infeasible
       AC |  11 |  18 | 1959 | 3405 |         1987 |  180,636364 |   Optimal
       DE |  18 |  12 | 3205 | 3306 |            - |  159,380952 |Infeasible
       DE |  17 |  12 | 3071 | 3204 |            - |  159,380952 |Infeasible
       DE |  16 |  12 | 2891 | 3070 |            - |  159,380952 |Infeasible
       AC |  12 |  15 | 2168 | 3306 |            - |  180,636364 |Infeasible
       DE |  15 |  13 | 2710 | 2890 |            - |  159,380952 |Infeasible
       AC |  13 |  14 | 2349 | 2890 |            - |  180,636364 |Infeasible
       DE |  14 |  14 | 2529 | 2709 |            - |  159,380952 |Infeasible
       AC |  14 |  13 | 2529 | 2709 |            - |  180,636364 |   Unknown

Ascending Thread finished at: 15
Decending Thread finished at: 13
Solution found: 180.63636363636363
Proved optimal? true

Is Feasible: true
Objective Value: 180.63636363636363
Time: 00:03:14.460
Output written to test_out.txt
