SPO Optimizer (authors: @andrefeijosantos, @PedroFiorio)
Approach: Parallel Iterative Solver
Thread count: CPLEX using up to 8 threads
Variable types: 1 continuous; 1985 integer (1985 binaries)

  Thread  |  h  |  H  |  LB  |  UB  |  Num. Items  |  Incumbent  |  Status  
       DE | 340 |  12 | 1741 | 1746 |         1746 |    5,135294 |   Optimal
       DE | 339 |  12 | 1741 | 1746 |         1746 |    5,150442 |   Optimal
       DE | 338 |  12 | 1741 | 1746 |         1746 |    5,165680 |   Optimal
       AC |  12 | 337 |  416 | 1746 |            - |    1,000000 |Infeasible
       DE | 337 |  13 | 1741 | 1746 |         1746 |    5,181009 |   Optimal
       DE | 336 |  13 | 1741 | 1746 |         1746 |    5,196429 |   Optimal
       DE | 335 |  13 | 1741 | 1746 |         1746 |    5,211940 |   Optimal
       DE | 334 |  13 | 1741 | 1746 |         1746 |    5,227545 |   Optimal
       DE | 333 |  13 | 1741 | 1746 |         1746 |    5,243243 |   Optimal
       DE | 332 |  13 | 1741 | 1746 |         1746 |    5,259036 |   Optimal
       AC |  13 | 331 |  416 | 1746 |            - |    1,000000 |Infeasible
       DE | 331 |  14 | 1741 | 1746 |         1746 |    5,274924 |   Optimal
       DE | 330 |  14 | 1741 | 1746 |         1746 |    5,290909 |   Optimal
       DE | 329 |  14 | 1741 | 1746 |         1746 |    5,306991 |   Optimal
       DE | 328 |  14 | 1741 | 1746 |         1746 |    5,323171 |   Optimal
       DE | 327 |  14 | 1741 | 1746 |         1746 |    5,339450 |   Optimal
       AC |  14 | 326 |  416 | 1746 |            - |    1,000000 |Infeasible
       DE | 326 |  15 | 1741 | 1746 |         1746 |    5,355828 |   Optimal
       DE | 325 |  15 | 1741 | 1746 |         1746 |    5,372308 |   Optimal
       DE | 324 |  15 | 1741 | 1746 |         1746 |    5,388889 |   Optimal
       DE | 323 |  15 | 1741 | 1746 |         1746 |    5,405573 |   Optimal
       DE | 322 |  15 | 1741 | 1746 |         1746 |    5,422360 |   Optimal
       DE | 321 |  15 | 1741 | 1746 |         1746 |    5,439252 |   Optimal
       AC |  15 | 320 |  416 | 1746 |            - |    1,000000 |Infeasible
       DE | 320 |  16 | 1741 | 1746 |         1746 |    5,456250 |   Optimal
       DE | 319 |  16 | 1741 | 1746 |         1746 |    5,473354 |   Optimal
       DE | 318 |  16 | 1741 | 1746 |         1746 |    5,490566 |   Optimal
       DE | 317 |  16 | 1741 | 1746 |         1746 |    5,507886 |   Optimal
       DE | 316 |  16 | 1741 | 1746 |         1746 |    5,525316 |   Optimal
       DE | 315 |  16 | 1741 | 1746 |         1746 |    5,542857 |   Optimal
       AC |  16 | 314 |  416 | 1746 |            - |    1,000000 |Infeasible
       DE | 314 |  17 | 1741 | 1746 |         1746 |    5,560510 |   Optimal
       DE | 313 |  17 | 1741 | 1746 |         1746 |    5,578275 |   Optimal
       DE | 312 |  17 | 1741 | 1746 |         1746 |    5,596154 |   Optimal
       DE | 311 |  17 | 1741 | 1746 |         1746 |    5,614148 |   Optimal
       DE | 310 |  17 | 1741 | 1746 |         1746 |    5,632258 |   Optimal
       DE | 309 |  17 | 1741 | 1746 |         1746 |    5,650485 |   Optimal
       DE | 308 |  17 | 1741 | 1746 |         1746 |    5,668831 |   Optimal
       AC |  17 | 307 |  416 | 1746 |            - |    1,000000 |Infeasible
       DE | 307 |  18 | 1741 | 1746 |         1746 |    5,687296 |   Optimal
       DE | 306 |  18 | 1741 | 1746 |         1746 |    5,705882 |   Optimal
       DE | 305 |  18 | 1741 | 1746 |         1746 |    5,724590 |   Optimal
       DE | 304 |  18 | 1741 | 1746 |         1746 |    5,743421 |   Optimal
       DE | 303 |  18 | 1741 | 1746 |         1746 |    5,762376 |   Optimal
       DE | 302 |  18 | 1741 | 1746 |         1746 |    5,781457 |   Optimal
       DE | 301 |  18 | 1741 | 1746 |         1746 |    5,800664 |   Optimal
       DE | 300 |  18 | 1741 | 1746 |         1746 |    5,820000 |   Optimal
       DE | 299 |  18 | 1741 | 1746 |         1746 |    5,839465 |   Optimal
       DE | 298 |  18 | 1741 | 1746 |         1746 |    5,859060 |   Optimal
       DE | 297 |  18 | 1741 | 1746 |         1746 |    5,878788 |   Optimal
       DE | 296 |  18 | 1741 | 1746 |         1746 |    5,898649 |   Optimal
       DE | 295 |  18 | 1741 | 1746 |         1746 |    5,918644 |   Optimal
       DE | 294 |  18 | 1741 | 1746 |         1746 |    5,938776 |   Optimal
       DE | 293 |  18 | 1741 | 1746 |         1746 |    5,959044 |   Optimal
       DE | 292 |  18 | 1741 | 1746 |         1746 |    5,979452 |   Optimal
       DE | 291 |  18 | 1741 | 1746 |         1746 |    6,000000 |   Optimal
       DE | 290 |  18 | 1741 | 1746 |         1746 |    6,020690 |   Optimal
       DE | 289 |  18 | 1740 | 1746 |         1746 |    6,041522 |   Optimal
       DE | 288 |  18 | 1740 | 1746 |         1746 |    6,062500 |   Optimal
       DE | 287 |  18 | 1740 | 1746 |         1746 |    6,083624 |   Optimal
       DE | 286 |  18 | 1740 | 1746 |         1746 |    6,104895 |   Optimal
       DE | 285 |  18 | 1740 | 1746 |         1746 |    6,126316 |   Optimal
       DE | 284 |  18 | 1740 | 1746 |         1746 |    6,147887 |   Optimal
       AC |  18 | 283 |  416 | 1746 |            - |    1,000000 |Infeasible
       DE | 283 |  19 | 1740 | 1746 |         1746 |    6,169611 |   Optimal
       DE | 282 |  19 | 1740 | 1746 |         1746 |    6,191489 |   Optimal
       DE | 281 |  19 | 1740 | 1746 |         1746 |    6,213523 |   Optimal
       DE | 280 |  19 | 1740 | 1746 |         1746 |    6,235714 |   Optimal
       DE | 279 |  19 | 1740 | 1746 |         1746 |    6,258065 |   Optimal
       DE | 278 |  19 | 1740 | 1746 |         1746 |    6,280576 |   Optimal
       DE | 277 |  19 | 1740 | 1746 |         1746 |    6,303249 |   Optimal
       DE | 276 |  19 | 1740 | 1746 |         1746 |    6,326087 |   Optimal
       DE | 275 |  19 | 1740 | 1746 |         1746 |    6,349091 |   Optimal
       DE | 274 |  19 | 1740 | 1746 |         1746 |    6,372263 |   Optimal
       DE | 273 |  19 | 1740 | 1746 |         1746 |    6,395604 |   Optimal
       DE | 272 |  19 | 1740 | 1746 |         1746 |    6,419118 |   Optimal
       DE | 271 |  19 | 1740 | 1746 |         1746 |    6,442804 |   Optimal
       DE | 270 |  19 | 1740 | 1746 |         1746 |    6,466667 |   Optimal
       DE | 269 |  19 | 1740 | 1746 |         1746 |    6,490706 |   Optimal
       DE | 268 |  19 | 1740 | 1746 |         1746 |    6,514925 |   Optimal
       DE | 267 |  19 | 1740 | 1746 |         1746 |    6,539326 |   Optimal
       DE | 266 |  19 | 1740 | 1746 |         1746 |    6,563910 |   Optimal
       DE | 265 |  19 | 1740 | 1746 |         1746 |    6,588679 |   Optimal
       DE | 264 |  19 | 1740 | 1746 |         1746 |    6,613636 |   Optimal
       DE | 263 |  19 | 1740 | 1746 |         1746 |    6,638783 |   Optimal
       DE | 262 |  19 | 1740 | 1746 |         1746 |    6,664122 |   Optimal
       DE | 261 |  19 | 1740 | 1746 |         1746 |    6,689655 |   Optimal
       DE | 260 |  19 | 1740 | 1746 |         1746 |    6,715385 |   Optimal
       DE | 259 |  19 | 1740 | 1746 |         1746 |    6,741313 |   Optimal
       DE | 258 |  19 | 1740 | 1746 |         1746 |    6,767442 |   Optimal
       DE | 257 |  19 | 1740 | 1746 |         1746 |    6,793774 |   Optimal
       DE | 256 |  19 | 1740 | 1746 |         1746 |    6,820313 |   Optimal
       DE | 255 |  19 | 1740 | 1746 |         1746 |    6,847059 |   Optimal
       DE | 254 |  19 | 1740 | 1746 |         1746 |    6,874016 |   Optimal
       DE | 253 |  19 | 1740 | 1746 |         1746 |    6,901186 |   Optimal
       DE | 252 |  19 | 1740 | 1746 |         1746 |    6,928571 |   Optimal
       DE | 251 |  19 | 1740 | 1746 |         1746 |    6,956175 |   Optimal
       DE | 250 |  19 | 1740 | 1746 |         1746 |    6,984000 |   Optimal
       DE | 249 |  19 | 1740 | 1746 |         1746 |    7,012048 |   Optimal
       DE | 248 |  19 | 1739 | 1746 |         1746 |    7,040323 |   Optimal
       DE | 247 |  19 | 1739 | 1746 |         1746 |    7,068826 |   Optimal
       DE | 246 |  19 | 1739 | 1746 |         1746 |    7,097561 |   Optimal
       DE | 245 |  19 | 1739 | 1746 |         1746 |    7,126531 |   Optimal
       DE | 244 |  19 | 1739 | 1746 |         1746 |    7,155738 |   Optimal
       DE | 243 |  19 | 1739 | 1746 |         1746 |    7,185185 |   Optimal
       DE | 242 |  19 | 1739 | 1746 |         1746 |    7,214876 |   Optimal
       DE | 241 |  19 | 1739 | 1746 |         1746 |    7,244813 |   Optimal
       DE | 240 |  19 | 1739 | 1746 |         1746 |    7,275000 |   Optimal
       DE | 239 |  19 | 1739 | 1746 |         1746 |    7,305439 |   Optimal
       DE | 238 |  19 | 1739 | 1746 |         1746 |    7,336134 |   Optimal
       DE | 237 |  19 | 1739 | 1746 |         1746 |    7,367089 |   Optimal
       DE | 236 |  19 | 1739 | 1746 |         1746 |    7,398305 |   Optimal
       DE | 235 |  19 | 1739 | 1746 |         1746 |    7,429787 |   Optimal
       DE | 234 |  19 | 1739 | 1746 |         1746 |    7,461538 |   Optimal
       DE | 233 |  19 | 1739 | 1746 |         1746 |    7,493562 |   Optimal
       DE | 232 |  19 | 1739 | 1746 |         1746 |    7,525862 |   Optimal
       DE | 231 |  19 | 1739 | 1746 |         1746 |    7,558442 |   Optimal
       DE | 230 |  19 | 1739 | 1746 |         1746 |    7,591304 |   Optimal
       DE | 229 |  19 | 1739 | 1746 |         1746 |    7,624454 |   Optimal
       DE | 228 |  19 | 1739 | 1746 |         1746 |    7,657895 |   Optimal
       DE | 227 |  19 | 1739 | 1746 |         1746 |    7,691630 |   Optimal
       DE | 226 |  19 | 1739 | 1746 |         1746 |    7,725664 |   Optimal
       DE | 225 |  19 | 1739 | 1746 |         1746 |    7,760000 |   Optimal
       DE | 224 |  19 | 1739 | 1746 |         1746 |    7,794643 |   Optimal
       DE | 223 |  19 | 1739 | 1746 |         1746 |    7,829596 |   Optimal
       DE | 222 |  19 | 1739 | 1746 |         1746 |    7,864865 |   Optimal
       DE | 221 |  19 | 1739 | 1746 |         1746 |    7,900452 |   Optimal
       DE | 220 |  19 | 1739 | 1746 |         1746 |    7,936364 |   Optimal
       DE | 219 |  19 | 1739 | 1746 |         1746 |    7,972603 |   Optimal
       DE | 218 |  19 | 1739 | 1746 |         1746 |    8,009174 |   Optimal
       DE | 217 |  19 | 1738 | 1746 |         1746 |    8,046083 |   Optimal
       DE | 216 |  19 | 1738 | 1746 |         1746 |    8,083333 |   Optimal
       DE | 215 |  19 | 1738 | 1746 |         1746 |    8,120930 |   Optimal
       DE | 214 |  19 | 1738 | 1746 |         1746 |    8,158879 |   Optimal
       DE | 213 |  19 | 1738 | 1746 |         1746 |    8,197183 |   Optimal
       DE | 212 |  19 | 1738 | 1746 |         1746 |    8,235849 |   Optimal
       DE | 211 |  19 | 1738 | 1746 |         1746 |    8,274882 |   Optimal
       DE | 210 |  19 | 1738 | 1746 |         1746 |    8,314286 |   Optimal
       DE | 209 |  19 | 1738 | 1746 |         1746 |    8,354067 |   Optimal
       DE | 208 |  19 | 1738 | 1746 |         1746 |    8,394231 |   Optimal
       DE | 207 |  19 | 1738 | 1746 |         1746 |    8,434783 |   Optimal
       DE | 206 |  19 | 1738 | 1746 |         1746 |    8,475728 |   Optimal
       DE | 205 |  19 | 1738 | 1746 |         1746 |    8,517073 |   Optimal
       DE | 204 |  19 | 1738 | 1746 |         1746 |    8,558824 |   Optimal
       DE | 203 |  19 | 1738 | 1746 |         1746 |    8,600985 |   Optimal
       DE | 202 |  19 | 1738 | 1746 |         1746 |    8,643564 |   Optimal
       DE | 201 |  19 | 1738 | 1746 |         1746 |    8,686567 |   Optimal
       DE | 200 |  19 | 1738 | 1746 |         1746 |    8,730000 |   Optimal
       DE | 199 |  19 | 1738 | 1746 |         1746 |    8,773869 |   Optimal
       DE | 198 |  19 | 1738 | 1746 |         1746 |    8,818182 |   Optimal
       DE | 197 |  19 | 1738 | 1746 |         1746 |    8,862944 |   Optimal
       AC |  19 | 196 |  416 | 1746 |            - |    1,000000 |Infeasible
       DE | 196 |  20 | 1738 | 1746 |         1746 |    8,908163 |   Optimal
       DE | 195 |  20 | 1738 | 1746 |         1746 |    8,953846 |   Optimal
       DE | 194 |  20 | 1738 | 1746 |         1746 |    9,000000 |   Optimal
       DE | 193 |  20 | 1738 | 1746 |         1746 |    9,046632 |   Optimal
       DE | 192 |  20 | 1737 | 1746 |         1746 |    9,093750 |   Optimal
       DE | 191 |  20 | 1737 | 1746 |         1746 |    9,141361 |   Optimal
       DE | 190 |  20 | 1737 | 1746 |         1746 |    9,189474 |   Optimal
       DE | 189 |  20 | 1737 | 1746 |         1746 |    9,238095 |   Optimal
       DE | 188 |  20 | 1737 | 1746 |         1746 |    9,287234 |   Optimal
       DE | 187 |  20 | 1737 | 1746 |         1746 |    9,336898 |   Optimal
       DE | 186 |  20 | 1737 | 1746 |         1746 |    9,387097 |   Optimal
       DE | 185 |  20 | 1737 | 1746 |         1746 |    9,437838 |   Optimal
       DE | 184 |  20 | 1737 | 1746 |         1746 |    9,489130 |   Optimal
       DE | 183 |  20 | 1737 | 1746 |         1746 |    9,540984 |   Optimal
       DE | 182 |  20 | 1737 | 1746 |         1746 |    9,593407 |   Optimal
       DE | 181 |  20 | 1737 | 1746 |         1746 |    9,646409 |   Optimal
       DE | 180 |  20 | 1737 | 1746 |         1746 |    9,700000 |   Optimal
       DE | 179 |  20 | 1737 | 1746 |         1746 |    9,754190 |   Optimal
       DE | 178 |  20 | 1737 | 1746 |         1746 |    9,808989 |   Optimal
       DE | 177 |  20 | 1737 | 1746 |         1746 |    9,864407 |   Optimal
       DE | 176 |  20 | 1737 | 1746 |         1746 |    9,920455 |   Optimal
       DE | 175 |  20 | 1737 | 1746 |         1746 |    9,977143 |   Optimal
       DE | 174 |  20 | 1737 | 1746 |         1746 |   10,034483 |   Optimal
       DE | 173 |  20 | 1736 | 1746 |         1746 |   10,092486 |   Optimal
       DE | 172 |  20 | 1736 | 1746 |         1746 |   10,151163 |   Optimal
       DE | 171 |  20 | 1736 | 1746 |         1746 |   10,210526 |   Optimal
       DE | 170 |  20 | 1736 | 1746 |         1746 |   10,270588 |   Optimal
       DE | 169 |  20 | 1736 | 1746 |         1746 |   10,331361 |   Optimal
       DE | 168 |  20 | 1736 | 1746 |         1746 |   10,392857 |   Optimal
       DE | 167 |  20 | 1736 | 1746 |         1746 |   10,455090 |   Optimal
       DE | 166 |  20 | 1736 | 1746 |         1746 |   10,518072 |   Optimal
       DE | 165 |  20 | 1736 | 1746 |         1746 |   10,581818 |   Optimal
       DE | 164 |  20 | 1736 | 1746 |         1746 |   10,646341 |   Optimal
       DE | 163 |  20 | 1736 | 1746 |         1746 |   10,711656 |   Optimal
       DE | 162 |  20 | 1736 | 1746 |         1746 |   10,777778 |   Optimal
       DE | 161 |  20 | 1736 | 1746 |         1746 |   10,844720 |   Optimal
       DE | 160 |  20 | 1736 | 1746 |         1746 |   10,912500 |   Optimal
       DE | 159 |  20 | 1736 | 1746 |         1746 |   10,981132 |   Optimal
       DE | 158 |  20 | 1736 | 1746 |         1746 |   11,050633 |   Optimal
       DE | 157 |  20 | 1735 | 1746 |         1746 |   11,121019 |   Optimal
       DE | 156 |  20 | 1735 | 1746 |         1746 |   11,192308 |   Optimal
       DE | 155 |  20 | 1735 | 1746 |         1746 |   11,264516 |   Optimal
       DE | 154 |  20 | 1735 | 1746 |         1746 |   11,337662 |   Optimal
       DE | 153 |  20 | 1735 | 1746 |         1746 |   11,411765 |   Optimal
       DE | 152 |  20 | 1735 | 1746 |         1746 |   11,486842 |   Optimal
       DE | 151 |  20 | 1735 | 1746 |         1746 |   11,562914 |   Optimal
       DE | 150 |  20 | 1735 | 1746 |         1746 |   11,640000 |   Optimal
       DE | 149 |  20 | 1735 | 1746 |         1746 |   11,718121 |   Optimal
       DE | 148 |  20 | 1735 | 1746 |         1746 |   11,797297 |   Optimal
       DE | 147 |  20 | 1735 | 1746 |         1746 |   11,877551 |   Optimal
       DE | 146 |  20 | 1735 | 1746 |         1746 |   11,958904 |   Optimal
       DE | 145 |  20 | 1735 | 1746 |         1746 |   12,041379 |   Optimal
       DE | 144 |  20 | 1734 | 1746 |         1746 |   12,125000 |   Optimal
       DE | 143 |  20 | 1734 | 1746 |         1746 |   12,209790 |   Optimal
       DE | 142 |  20 | 1734 | 1746 |         1746 |   12,295775 |   Optimal
       DE | 141 |  20 | 1734 | 1746 |         1746 |   12,382979 |   Optimal
       DE | 140 |  20 | 1734 | 1746 |         1746 |   12,471429 |   Optimal
       DE | 139 |  20 | 1734 | 1746 |         1746 |   12,561151 |   Optimal
       DE | 138 |  20 | 1734 | 1746 |         1746 |   12,652174 |   Optimal
       DE | 137 |  20 | 1734 | 1746 |         1746 |   12,744526 |   Optimal
       DE | 136 |  20 | 1734 | 1746 |         1746 |   12,838235 |   Optimal
       DE | 135 |  20 | 1734 | 1746 |         1746 |   12,933333 |   Optimal
       DE | 134 |  20 | 1734 | 1746 |         1746 |   13,029851 |   Optimal
       DE | 133 |  20 | 1733 | 1746 |         1746 |   13,127820 |   Optimal
       DE | 132 |  20 | 1733 | 1746 |         1746 |   13,227273 |   Optimal
       DE | 131 |  20 | 1733 | 1746 |         1746 |   13,328244 |   Optimal
       DE | 130 |  20 | 1733 | 1746 |         1746 |   13,430769 |   Optimal
       DE | 129 |  20 | 1733 | 1746 |         1746 |   13,534884 |   Optimal
       DE | 128 |  20 | 1733 | 1746 |         1746 |   13,640625 |   Optimal
       DE | 127 |  20 | 1733 | 1746 |         1746 |   13,748031 |   Optimal
       DE | 126 |  20 | 1733 | 1746 |         1746 |   13,857143 |   Optimal
       DE | 125 |  20 | 1733 | 1746 |         1746 |   13,968000 |   Optimal
       DE | 124 |  20 | 1733 | 1746 |         1746 |   14,080645 |   Optimal
       DE | 123 |  20 | 1732 | 1746 |         1746 |   14,195122 |   Optimal
       DE | 122 |  20 | 1732 | 1746 |         1746 |   14,311475 |   Optimal
       DE | 121 |  20 | 1732 | 1746 |         1746 |   14,429752 |   Optimal
       DE | 120 |  20 | 1732 | 1746 |         1746 |   14,550000 |   Optimal
       DE | 119 |  20 | 1732 | 1746 |         1746 |   14,672269 |   Optimal
       DE | 118 |  20 | 1732 | 1746 |         1746 |   14,796610 |   Optimal
       DE | 117 |  20 | 1732 | 1746 |         1746 |   14,923077 |   Optimal
       DE | 116 |  20 | 1732 | 1746 |         1746 |   15,051724 |   Optimal
       DE | 115 |  20 | 1731 | 1746 |         1746 |   15,182609 |   Optimal
       DE | 114 |  20 | 1731 | 1746 |         1746 |   15,315789 |   Optimal
       DE | 113 |  20 | 1731 | 1746 |         1746 |   15,451327 |   Optimal
       DE | 112 |  20 | 1731 | 1746 |         1746 |   15,589286 |   Optimal
       DE | 111 |  20 | 1731 | 1746 |         1746 |   15,729730 |   Optimal
       DE | 110 |  20 | 1731 | 1746 |         1746 |   15,872727 |   Optimal
       DE | 109 |  20 | 1731 | 1746 |         1746 |   16,018349 |   Optimal
       DE | 108 |  20 | 1730 | 1746 |         1746 |   16,166667 |   Optimal
       DE | 107 |  20 | 1730 | 1746 |         1746 |   16,317757 |   Optimal
       DE | 106 |  20 | 1730 | 1746 |         1746 |   16,471698 |   Optimal
       AC |  20 | 105 |  416 | 1746 |            - |    1,000000 |Infeasible
       AC |  21 | 105 |  416 | 1746 |            - |    1,000000 |   Unknown
Time Limit reached (AC).
       DE | 105 |  21 | 1730 | 1746 |            - |   16,533333 |  Feasible
Time Limit reached (DE).

Ascending Thread finished at: 21
Decending Thread finished at: 105
Solution found: 16.533333333333335
Proved optimal? false

Running Reformulation Linearization for aisle range: [21, 105]
SPO Optimizer version 1 (authors: @andrefeijosantos, @PedroFiorio)
Thread count: CPLEX using up to 8 threads
Variable types: 1 continuous; 1985 binaries

Version identifier: 22.1.1.0 | 2022-11-27 | 9160aff4d
CPXPARAM_Threads                                 8
CPXPARAM_TimeLimit                               390
Tried aggregator 1 time.
MIP Presolve eliminated 82 rows and 1 columns.
MIP Presolve modified 6649 coefficients.
Reduced MIP has 9511 rows, 3924 columns, and 35025 nonzeros.
Reduced MIP has 1961 binaries, 0 generals, 0 SOSs, and 0 indicators.
Presolve time = 0.05 sec. (40.77 ticks)
Probing time = 0.02 sec. (1.53 ticks)
Tried aggregator 1 time.
Detecting symmetries...
Reduced MIP has 9511 rows, 3924 columns, and 35025 nonzeros.
Reduced MIP has 1961 binaries, 0 generals, 0 SOSs, and 0 indicators.
Presolve time = 0.02 sec. (16.19 ticks)
Probing time = 0.03 sec. (1.45 ticks)
Clique table members: 1636.
MIP emphasis: balance optimality and feasibility.
MIP search method: dynamic search.
Parallel mode: deterministic, using up to 8 threads.
Root relaxation solution time = 1.08 sec. (833.75 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap

      0     0       24.5305  1601                     24.5305     6400         
      0     0       24.3569  1654                    Cuts: 72     6911         
      0     0       24.3301  1628                    Cuts: 55     7129         
      0     0       24.3014  1626                    Cuts: 25     7306         
      0     0       24.2898  1659                    Cuts: 21     7476         
      0     0       24.2863  1660                  MIRcuts: 6     7558         
      0     0       24.2829  1616                    Cuts: 21     7588         
      0     0       24.2822  1621                     Cuts: 8     7629         
      0     0       24.2790  1621                    Cuts: 20     7660         
      0     0       24.2772  1622                    Cuts: 15     7688         
*     0+    0                            8.9143       24.2772           172.34%
*     0+    0                           13.0000       24.2772            86.75%
*     0+    0                           13.1250       24.2706            84.92%
      0     0        cutoff             13.1250       24.2706     7688   84.92%
      0     2       24.2772  1622       13.1250       24.2706     7688   84.92%
Elapsed time = 18.69 sec. (12520.40 ticks, tree = 0.02 MB, solutions = 3)
      4     4       23.7927  1645       13.1250       24.2706     8311   84.92%
     13    11       23.3478  1590       13.1250       23.9875    10415   82.76%
*    19+    4                           13.4062       23.9875            78.93%
*    22+    5                           13.6452       23.9875            75.79%
     25    19       23.0347  1616       13.6452       23.9875    12807   75.79%
     44    28       22.7607  1593       13.6452       23.9729    15161   75.69%
     59    52       22.6597  1573       13.6452       23.9729    22479   75.69%
     79    60       22.4130  1552       13.6452       23.9729    24891   75.69%
     99    94       22.5184  1540       13.6452       23.9729    33778   75.69%
    120    99       22.2956  1530       13.6452       23.9729    34933   75.69%
    135   123       21.9510  1544       13.6452       23.9729    40664   75.69%
    180   167       21.5063  1589       13.6452       23.9729    56947   75.69%
Elapsed time = 22.59 sec. (15712.26 ticks, tree = 6.01 MB, solutions = 7)
    243   224       20.7873  1502       13.6452       23.9729    84305   75.69%
    301   278       20.0481  1474       13.6452       23.9729    99893   75.69%
    344   317       21.0304  1421       13.6452       23.9729   110295   75.69%
    393   369       20.4527  1403       13.6452       23.9729   121419   75.69%
    443   423       20.7440  1442       13.6452       23.9729   132949   75.69%
    475   438       19.9596  1425       13.6452       23.9729   136772   75.69%
    500   475       18.7121  1220       13.6452       23.9729   143337   75.69%
    554   502       18.5122  1123       13.6452       23.9729   147249   75.69%
