SPO Optimizer (authors: @andrefeijosantos, @PedroFiorio)
Approach: Parallel Iterative Solver
Thread count: CPLEX using up to 8 threads
Variable types: 1 continuous; 1404 integer (1404 binaries)

  Thread  |  h  |  H  |  LB  |  UB  |  Num. Items  |  Incumbent  |  Status  
       DE | 309 |  17 | 2039 | 2045 |         2045 |    6,618123 |   Optimal
       DE | 308 |  17 | 2039 | 2045 |         2045 |    6,639610 |   Optimal
       DE | 307 |  17 | 2039 | 2045 |         2045 |    6,661238 |   Optimal
       DE | 306 |  17 | 2039 | 2045 |         2045 |    6,683007 |   Optimal
       DE | 305 |  17 | 2039 | 2045 |         2045 |    6,704918 |   Optimal
       DE | 304 |  17 | 2039 | 2045 |         2045 |    6,726974 |   Optimal
       DE | 303 |  17 | 2039 | 2045 |         2045 |    6,749175 |   Optimal
       DE | 302 |  17 | 2039 | 2045 |         2045 |    6,771523 |   Optimal
       DE | 301 |  17 | 2039 | 2045 |         2045 |    6,794020 |   Optimal
       DE | 300 |  17 | 2039 | 2045 |         2045 |    6,816667 |   Optimal
       DE | 299 |  17 | 2039 | 2045 |         2045 |    6,839465 |   Optimal
       DE | 298 |  17 | 2039 | 2045 |         2045 |    6,862416 |   Optimal
       DE | 297 |  17 | 2039 | 2045 |         2045 |    6,885522 |   Optimal
       DE | 296 |  17 | 2039 | 2045 |         2045 |    6,908784 |   Optimal
       DE | 295 |  17 | 2039 | 2045 |         2045 |    6,932203 |   Optimal
       DE | 294 |  17 | 2039 | 2045 |         2045 |    6,955782 |   Optimal
       DE | 293 |  17 | 2039 | 2045 |         2045 |    6,979522 |   Optimal
       DE | 292 |  17 | 2039 | 2045 |         2045 |    7,003425 |   Optimal
       DE | 291 |  17 | 2038 | 2045 |         2045 |    7,027491 |   Optimal
       DE | 290 |  17 | 2038 | 2045 |         2045 |    7,051724 |   Optimal
       DE | 289 |  17 | 2038 | 2045 |         2045 |    7,076125 |   Optimal
       DE | 288 |  17 | 2038 | 2045 |         2045 |    7,100694 |   Optimal
       DE | 287 |  17 | 2038 | 2045 |         2045 |    7,125436 |   Optimal
       DE | 286 |  17 | 2038 | 2045 |         2045 |    7,150350 |   Optimal
       DE | 285 |  17 | 2038 | 2045 |         2045 |    7,175439 |   Optimal
       DE | 284 |  17 | 2038 | 2045 |         2045 |    7,200704 |   Optimal
       DE | 283 |  17 | 2038 | 2045 |         2045 |    7,226148 |   Optimal
       DE | 282 |  17 | 2038 | 2045 |         2045 |    7,251773 |   Optimal
       DE | 281 |  17 | 2038 | 2045 |         2045 |    7,277580 |   Optimal
       DE | 280 |  17 | 2038 | 2045 |         2045 |    7,303571 |   Optimal
       AC |  17 | 279 |  330 | 2045 |            - |           - |Infeasible
       DE | 279 |  18 | 2038 | 2045 |         2045 |    7,329749 |   Optimal
       DE | 278 |  18 | 2038 | 2045 |         2045 |    7,356115 |   Optimal
       DE | 277 |  18 | 2038 | 2045 |         2045 |    7,382671 |   Optimal
       DE | 276 |  18 | 2038 | 2045 |         2045 |    7,409420 |   Optimal
       DE | 275 |  18 | 2038 | 2045 |         2045 |    7,436364 |   Optimal
       DE | 274 |  18 | 2038 | 2045 |         2045 |    7,463504 |   Optimal
       DE | 273 |  18 | 2038 | 2045 |         2045 |    7,490842 |   Optimal
       DE | 272 |  18 | 2038 | 2045 |         2045 |    7,518382 |   Optimal
       DE | 271 |  18 | 2038 | 2045 |         2045 |    7,546125 |   Optimal
       DE | 270 |  18 | 2038 | 2045 |         2045 |    7,574074 |   Optimal
       DE | 269 |  18 | 2038 | 2045 |         2045 |    7,602230 |   Optimal
       DE | 268 |  18 | 2038 | 2045 |         2045 |    7,630597 |   Optimal
       DE | 267 |  18 | 2038 | 2045 |         2045 |    7,659176 |   Optimal
       DE | 266 |  18 | 2038 | 2045 |         2045 |    7,687970 |   Optimal
       DE | 265 |  18 | 2038 | 2045 |         2045 |    7,716981 |   Optimal
       DE | 264 |  18 | 2038 | 2045 |         2045 |    7,746212 |   Optimal
       DE | 263 |  18 | 2038 | 2045 |         2045 |    7,775665 |   Optimal
       DE | 262 |  18 | 2038 | 2045 |         2045 |    7,805344 |   Optimal
       DE | 261 |  18 | 2038 | 2045 |         2045 |    7,835249 |   Optimal
       DE | 260 |  18 | 2038 | 2045 |         2045 |    7,865385 |   Optimal
       DE | 259 |  18 | 2038 | 2045 |         2045 |    7,895753 |   Optimal
       DE | 258 |  18 | 2038 | 2045 |         2045 |    7,926357 |   Optimal
       DE | 257 |  18 | 2038 | 2045 |         2045 |    7,957198 |   Optimal
       DE | 256 |  18 | 2038 | 2045 |         2045 |    7,988281 |   Optimal
       DE | 255 |  18 | 2038 | 2045 |         2045 |    8,019608 |   Optimal
       DE | 254 |  18 | 2037 | 2045 |         2045 |    8,051181 |   Optimal
       DE | 253 |  18 | 2037 | 2045 |         2045 |    8,083004 |   Optimal
       DE | 252 |  18 | 2037 | 2045 |         2045 |    8,115079 |   Optimal
       DE | 251 |  18 | 2037 | 2045 |         2045 |    8,147410 |   Optimal
       DE | 250 |  18 | 2037 | 2045 |         2045 |    8,180000 |   Optimal
       DE | 249 |  18 | 2037 | 2045 |         2045 |    8,212851 |   Optimal
       DE | 248 |  18 | 2037 | 2045 |         2045 |    8,245968 |   Optimal
       DE | 247 |  18 | 2037 | 2045 |         2045 |    8,279352 |   Optimal
       DE | 246 |  18 | 2037 | 2045 |         2045 |    8,313008 |   Optimal
       DE | 245 |  18 | 2037 | 2045 |         2045 |    8,346939 |   Optimal
       DE | 244 |  18 | 2037 | 2045 |         2045 |    8,381148 |   Optimal
       DE | 243 |  18 | 2037 | 2045 |         2045 |    8,415638 |   Optimal
       DE | 242 |  18 | 2037 | 2045 |         2045 |    8,450413 |   Optimal
       DE | 241 |  18 | 2037 | 2045 |         2045 |    8,485477 |   Optimal
       DE | 240 |  18 | 2037 | 2045 |         2045 |    8,520833 |   Optimal
       DE | 239 |  18 | 2037 | 2045 |         2045 |    8,556485 |   Optimal
       DE | 238 |  18 | 2037 | 2045 |         2045 |    8,592437 |   Optimal
       DE | 237 |  18 | 2037 | 2045 |         2045 |    8,628692 |   Optimal
       DE | 236 |  18 | 2037 | 2045 |         2045 |    8,665254 |   Optimal
       DE | 235 |  18 | 2037 | 2045 |         2045 |    8,702128 |   Optimal
       DE | 234 |  18 | 2037 | 2045 |         2045 |    8,739316 |   Optimal
       DE | 233 |  18 | 2037 | 2045 |         2045 |    8,776824 |   Optimal
       DE | 232 |  18 | 2037 | 2045 |         2045 |    8,814655 |   Optimal
       DE | 231 |  18 | 2037 | 2045 |         2045 |    8,852814 |   Optimal
       DE | 230 |  18 | 2037 | 2045 |         2045 |    8,891304 |   Optimal
       DE | 229 |  18 | 2037 | 2045 |         2045 |    8,930131 |   Optimal
       DE | 228 |  18 | 2037 | 2045 |         2045 |    8,969298 |   Optimal
       DE | 227 |  18 | 2037 | 2045 |         2045 |    9,008811 |   Optimal
       DE | 226 |  18 | 2036 | 2045 |         2045 |    9,048673 |   Optimal
       DE | 225 |  18 | 2036 | 2045 |         2045 |    9,088889 |   Optimal
       DE | 224 |  18 | 2036 | 2045 |         2045 |    9,129464 |   Optimal
       AC |  18 | 223 |  330 | 2045 |            - |           - |Infeasible
       DE | 223 |  19 | 2036 | 2045 |         2045 |    9,170404 |   Optimal
       DE | 222 |  19 | 2036 | 2045 |         2045 |    9,211712 |   Optimal
       DE | 221 |  19 | 2036 | 2045 |         2045 |    9,253394 |   Optimal
       DE | 220 |  19 | 2036 | 2045 |         2045 |    9,295455 |   Optimal
       DE | 219 |  19 | 2036 | 2045 |         2045 |    9,337900 |   Optimal
       DE | 218 |  19 | 2036 | 2045 |         2045 |    9,380734 |   Optimal
       DE | 217 |  19 | 2036 | 2045 |         2045 |    9,423963 |   Optimal
       DE | 216 |  19 | 2036 | 2045 |         2045 |    9,467593 |   Optimal
       DE | 215 |  19 | 2036 | 2045 |         2045 |    9,511628 |   Optimal
       DE | 214 |  19 | 2036 | 2045 |         2045 |    9,556075 |   Optimal
       DE | 213 |  19 | 2036 | 2045 |         2045 |    9,600939 |   Optimal
       DE | 212 |  19 | 2036 | 2045 |         2045 |    9,646226 |   Optimal
       DE | 211 |  19 | 2036 | 2045 |         2045 |    9,691943 |   Optimal
       DE | 210 |  19 | 2036 | 2045 |         2045 |    9,738095 |   Optimal
       DE | 209 |  19 | 2036 | 2045 |         2045 |    9,784689 |   Optimal
       DE | 208 |  19 | 2036 | 2045 |         2045 |    9,831731 |   Optimal
       DE | 207 |  19 | 2036 | 2045 |         2045 |    9,879227 |   Optimal
       DE | 206 |  19 | 2036 | 2045 |         2045 |    9,927184 |   Optimal
       DE | 205 |  19 | 2036 | 2045 |         2045 |    9,975610 |   Optimal
       DE | 204 |  19 | 2036 | 2045 |         2045 |   10,024510 |   Optimal
       DE | 203 |  19 | 2035 | 2045 |         2045 |   10,073892 |   Optimal
       DE | 202 |  19 | 2035 | 2045 |         2045 |   10,123762 |   Optimal
       DE | 201 |  19 | 2035 | 2045 |         2045 |   10,174129 |   Optimal
       DE | 200 |  19 | 2035 | 2045 |         2045 |   10,225000 |   Optimal
       DE | 199 |  19 | 2035 | 2045 |         2045 |   10,276382 |   Optimal
       DE | 198 |  19 | 2035 | 2045 |         2045 |   10,328283 |   Optimal
       DE | 197 |  19 | 2035 | 2045 |         2045 |   10,380711 |   Optimal
       DE | 196 |  19 | 2035 | 2045 |         2045 |   10,433673 |   Optimal
       DE | 195 |  19 | 2035 | 2045 |         2045 |   10,487179 |   Optimal
       DE | 194 |  19 | 2035 | 2045 |         2045 |   10,541237 |   Optimal
       DE | 193 |  19 | 2035 | 2045 |         2045 |   10,595855 |   Optimal
       DE | 192 |  19 | 2035 | 2045 |         2045 |   10,651042 |   Optimal
       DE | 191 |  19 | 2035 | 2045 |         2045 |   10,706806 |   Optimal
       DE | 190 |  19 | 2035 | 2045 |         2045 |   10,763158 |   Optimal
       DE | 189 |  19 | 2035 | 2045 |         2045 |   10,820106 |   Optimal
       DE | 188 |  19 | 2035 | 2045 |         2045 |   10,877660 |   Optimal
       DE | 187 |  19 | 2035 | 2045 |         2045 |   10,935829 |   Optimal
       DE | 186 |  19 | 2035 | 2045 |         2045 |   10,994624 |   Optimal
       DE | 185 |  19 | 2035 | 2045 |         2045 |   11,054054 |   Optimal
       DE | 184 |  19 | 2034 | 2045 |         2045 |   11,114130 |   Optimal
       DE | 183 |  19 | 2034 | 2045 |         2045 |   11,174863 |   Optimal
       DE | 182 |  19 | 2034 | 2045 |         2045 |   11,236264 |   Optimal
       DE | 181 |  19 | 2034 | 2045 |         2045 |   11,298343 |   Optimal
       DE | 180 |  19 | 2034 | 2045 |         2045 |   11,361111 |   Optimal
       DE | 179 |  19 | 2034 | 2045 |         2045 |   11,424581 |   Optimal
       DE | 178 |  19 | 2034 | 2045 |         2045 |   11,488764 |   Optimal
       DE | 177 |  19 | 2034 | 2045 |         2045 |   11,553672 |   Optimal
       DE | 176 |  19 | 2034 | 2045 |         2045 |   11,619318 |   Optimal
       DE | 175 |  19 | 2034 | 2045 |         2045 |   11,685714 |   Optimal
       DE | 174 |  19 | 2034 | 2045 |         2045 |   11,752874 |   Optimal
       DE | 173 |  19 | 2034 | 2045 |         2045 |   11,820809 |   Optimal
       DE | 172 |  19 | 2034 | 2045 |         2045 |   11,889535 |   Optimal
       DE | 171 |  19 | 2034 | 2045 |         2045 |   11,959064 |   Optimal
       DE | 170 |  19 | 2034 | 2045 |         2045 |   12,029412 |   Optimal
       DE | 169 |  19 | 2033 | 2045 |         2045 |   12,100592 |   Optimal
       AC |  19 | 168 |  330 | 2045 |            - |           - |Infeasible
       DE | 168 |  20 | 2033 | 2045 |         2045 |   12,172619 |   Optimal
       DE | 167 |  20 | 2033 | 2045 |         2045 |   12,245509 |   Optimal
       DE | 166 |  20 | 2033 | 2045 |         2045 |   12,319277 |   Optimal
       DE | 165 |  20 | 2033 | 2045 |         2045 |   12,393939 |   Optimal
       DE | 164 |  20 | 2033 | 2045 |         2045 |   12,469512 |   Optimal
       DE | 163 |  20 | 2033 | 2045 |         2045 |   12,546012 |   Optimal
       DE | 162 |  20 | 2033 | 2045 |         2045 |   12,623457 |   Optimal
       DE | 161 |  20 | 2033 | 2045 |         2045 |   12,701863 |   Optimal
       DE | 160 |  20 | 2033 | 2045 |         2045 |   12,781250 |   Optimal
       DE | 159 |  20 | 2033 | 2045 |         2045 |   12,861635 |   Optimal
       DE | 158 |  20 | 2033 | 2045 |         2045 |   12,943038 |   Optimal
       DE | 157 |  20 | 2033 | 2045 |         2045 |   13,025478 |   Optimal
       DE | 156 |  20 | 2032 | 2045 |         2045 |   13,108974 |   Optimal
       DE | 155 |  20 | 2032 | 2045 |         2045 |   13,193548 |   Optimal
       DE | 154 |  20 | 2032 | 2045 |         2045 |   13,279221 |   Optimal
       DE | 153 |  20 | 2032 | 2045 |         2045 |   13,366013 |   Optimal
       DE | 152 |  20 | 2032 | 2045 |         2045 |   13,453947 |   Optimal
       DE | 151 |  20 | 2032 | 2045 |         2045 |   13,543046 |   Optimal
       DE | 150 |  20 | 2032 | 2045 |         2045 |   13,633333 |   Optimal
       DE | 149 |  20 | 2032 | 2045 |         2045 |   13,724832 |   Optimal
       DE | 148 |  20 | 2032 | 2045 |         2045 |   13,817568 |   Optimal
       DE | 147 |  20 | 2032 | 2045 |         2045 |   13,911565 |   Optimal
       DE | 146 |  20 | 2032 | 2045 |         2045 |   14,006849 |   Optimal
       DE | 145 |  20 | 2031 | 2045 |         2045 |   14,103448 |   Optimal
       DE | 144 |  20 | 2031 | 2045 |         2045 |   14,201389 |   Optimal
       DE | 143 |  20 | 2031 | 2045 |         2045 |   14,300699 |   Optimal
       DE | 142 |  20 | 2031 | 2045 |         2045 |   14,401408 |   Optimal
       DE | 141 |  20 | 2031 | 2045 |         2045 |   14,503546 |   Optimal
       DE | 140 |  20 | 2031 | 2045 |         2045 |   14,607143 |   Optimal
       AC |  20 | 121 |  330 | 2045 |          337 |   16,850000 |   Optimal
       DE | 139 |  21 | 2031 | 2045 |            - |   14,640288 |  Feasible
       DE | 121 |  21 | 2039 | 2045 |            - |   14,640288 |Infeasible
       DE | 120 |  21 | 2023 | 2038 |            - |   14,640288 |Infeasible
       DE | 119 |  21 | 2006 | 2022 |            - |   14,640288 |Infeasible
       DE | 118 |  21 | 1989 | 2005 |            - |   14,640288 |Infeasible
       DE | 117 |  21 | 1972 | 1988 |            - |   14,640288 |Infeasible
       DE | 116 |  21 | 1955 | 1971 |            - |   14,640288 |Infeasible
       DE | 115 |  21 | 1938 | 1954 |            - |   14,640288 |Infeasible
       DE | 114 |  21 | 1921 | 1937 |            - |   14,640288 |Infeasible
       DE | 113 |  21 | 1905 | 1920 |            - |   14,640288 |Infeasible
       DE | 112 |  21 | 1888 | 1904 |            - |   14,640288 |Infeasible
       DE | 111 |  21 | 1871 | 1887 |            - |   14,640288 |Infeasible
       DE | 110 |  21 | 1854 | 1870 |            - |   14,640288 |Infeasible
       DE | 109 |  21 | 1837 | 1853 |            - |   14,640288 |Infeasible
       DE | 108 |  21 | 1820 | 1836 |            - |   14,640288 |Infeasible
       DE | 107 |  21 | 1803 | 1819 |            - |   14,640288 |Infeasible
       DE | 106 |  21 | 1787 | 1802 |            - |   14,640288 |Infeasible
       DE | 105 |  21 | 1770 | 1786 |            - |   14,640288 |Infeasible
       DE | 104 |  21 | 1753 | 1769 |            - |   14,640288 |Infeasible
       DE | 103 |  21 | 1736 | 1752 |            - |   14,640288 |Infeasible
       DE | 102 |  21 | 1719 | 1735 |            - |   14,640288 |Infeasible
       DE | 101 |  21 | 1702 | 1718 |            - |   14,640288 |Infeasible
       DE | 100 |  21 | 1686 | 1701 |            - |   14,640288 |Infeasible
       DE |  99 |  21 | 1669 | 1685 |            - |   14,640288 |Infeasible
       DE |  98 |  21 | 1652 | 1668 |            - |   14,640288 |Infeasible
       DE |  97 |  21 | 1635 | 1651 |            - |   14,640288 |Infeasible
       DE |  96 |  21 | 1618 | 1634 |            - |   14,640288 |Infeasible
       DE |  95 |  21 | 1601 | 1617 |            - |   14,640288 |Infeasible
       DE |  94 |  21 | 1584 | 1600 |            - |   14,640288 |Infeasible
       DE |  93 |  21 | 1568 | 1583 |            - |   14,640288 |Infeasible
       DE |  92 |  21 | 1551 | 1567 |            - |   14,640288 |Infeasible
       DE |  91 |  21 | 1534 | 1550 |            - |   14,640288 |Infeasible
       DE |  90 |  21 | 1517 | 1533 |            - |   14,640288 |Infeasible
       DE |  89 |  21 | 1500 | 1516 |            - |   14,640288 |Infeasible
       DE |  88 |  21 | 1483 | 1499 |            - |   14,640288 |Infeasible
       DE |  87 |  21 | 1466 | 1482 |            - |   14,640288 |Infeasible
       DE |  86 |  21 | 1450 | 1465 |            - |   14,640288 |Infeasible
       DE |  85 |  21 | 1433 | 1449 |            - |   14,640288 |Infeasible
       DE |  84 |  21 | 1416 | 1432 |            - |   14,640288 |Infeasible
       DE |  83 |  21 | 1399 | 1415 |            - |   14,640288 |Infeasible
Time Limit reached (DE).
       AC |  21 |  83 |  354 | 2045 |            - |   16,850000 |   Unknown
Time Limit reached (AC).

Ascending Thread finished at: 21
Decending Thread finished at: 83
Solution found: 16.85
Proved optimal? false

Running Reformulation Linearization for aisle range: [21, 83]
SPO Optimizer version 1 (authors: @andrefeijosantos, @PedroFiorio)
Thread count: CPLEX using up to 8 threads
Variable types: 1 continuous; 1404 binaries

Version identifier: 22.1.1.0 | 2022-11-27 | 9160aff4d
CPXPARAM_Threads                                 8
CPXPARAM_TimeLimit                               391
Tried aggregator 1 time.
MIP Presolve eliminated 87 rows and 0 columns.
MIP Presolve modified 4914 coefficients.
Reduced MIP has 6836 rows, 2777 columns, and 25684 nonzeros.
Reduced MIP has 1388 binaries, 0 generals, 0 SOSs, and 0 indicators.
Presolve time = 0.02 sec. (25.46 ticks)
Probing time = 0.05 sec. (1.03 ticks)
Tried aggregator 1 time.
Detecting symmetries...
Reduced MIP has 6836 rows, 2777 columns, and 25684 nonzeros.
Reduced MIP has 1388 binaries, 0 generals, 0 SOSs, and 0 indicators.
Presolve time = 0.02 sec. (11.61 ticks)
Probing time = 0.01 sec. (0.98 ticks)
Clique table members: 1046.
MIP emphasis: balance optimality and feasibility.
MIP search method: dynamic search.
Parallel mode: deterministic, using up to 8 threads.
Root relaxation solution time = 0.69 sec. (544.10 ticks)

        Nodes                                         Cuts/
   Node  Left     Objective  IInf  Best Integer    Best Bound    ItCnt     Gap

      0     0       21.2255  1048                     21.2255     5253         
      0     0       21.0435  1048                    Cuts: 35     5644         
      0     0       20.9459  1057                    Cuts: 30     5874         
      0     0       20.9335  1048                    Cuts: 22     6014         
      0     0       20.9285  1040                    Cuts: 18     6092         
      0     0       20.9213  1042                     Cuts: 8     6148         
      0     0       20.9149  1039                     Cuts: 3     6178         
      0     0       20.9103  1044                  MIRcuts: 3     6224         
      0     0       20.9102  1039                     Cuts: 3     6245         
      0     0       20.9102  1038                     Cuts: 3     6250         
*     0+    0                            5.5663       20.9102           275.66%
*     0+    0                           13.0000       20.9102            60.85%
*     0+    0                           13.2069       20.9102            58.33%
      0     0        cutoff             13.2069       20.9102     6250   58.33%
      0     2       20.9102  1038       13.2069       20.9102     6250   58.33%
Elapsed time = 14.25 sec. (9544.08 ticks, tree = 0.02 MB, solutions = 3)
*     2+    1                           13.4138       20.9099            55.88%
      3     4       19.3896   970       13.4138       20.9099     7093   55.88%
*    12+    3                           13.5862       20.8658            53.58%
     17    12       18.7199   942       13.5862       20.7754     8994   52.92%
*    22+    6                           13.6207       20.7754            52.53%
     47    38       19.3176   944       13.6207       20.7754    14551   52.53%
     78    70       17.6003   955       13.6207       20.7754    21425   52.53%
    120    91       18.2204   917       13.6207       20.7754    26184   52.53%
    151   127       17.9318   907       13.6207       20.7754    33015   52.53%
    184   153       17.9180   946       13.6207       20.7754    37828   52.53%
    212   173       17.3129   840       13.6207       20.7754    41814   52.53%
    241   211       17.6143   905       13.6207       20.7754    49517   52.53%
    353   325       16.6343   910       13.6207       20.7754    69163   52.53%
Elapsed time = 18.09 sec. (12721.15 ticks, tree = 10.79 MB, solutions = 8)
    524   438       15.8903   836       13.6207       20.7754    84669   52.53%
    590   534       15.6231   827       13.6207       20.7754    96966   52.53%
    699   645       15.2105   836       13.6207       20.7754   111992   52.53%
    882   783       14.8474   777       13.6207       20.7754   131080   52.53%
   1068   907       14.2457   726       13.6207       20.7754   145512   52.53%
   1241  1142       14.1589   683       13.6207       20.7754   173100   52.53%
   1434  1227       18.7686   964       13.6207       20.2016   184681   48.32%
   1545  1363       17.8506   995       13.6207       20.1258   204120   47.76%
   1633  1485       18.2415   967       13.6207       20.1258   226100   47.76%
   1680  1525       16.4013   875       13.6207       20.1258   231681   47.76%
Elapsed time = 29.59 sec. (22512.54 ticks, tree = 73.31 MB, solutions = 8)

Performing restart 1

Repeating presolve.
Tried aggregator 1 time.
Reduced MIP has 6836 rows, 2777 columns, and 25684 nonzeros.
Reduced MIP has 1388 binaries, 0 generals, 0 SOSs, and 0 indicators.
Presolve time = 0.02 sec. (7.41 ticks)
Tried aggregator 1 time.
